"TRTMT.No","TRTMT.F","TRTMT.O","PLOT","POSITION","DESTS","DESTZ","DSITE.ZONE","OSITE.ZONE","ORS","ORZ","FAMILY","SEED.TYPE","SURV.TP","SURV.FLW","SURV.FR","GR","STEM.FL","STEM.F","LEAF.FL","BR.FL","BR.F","DATE.FL","J.Date.FL","DATE.F","J.Date.F","Diff.Date.FL.F","F.NFL","logGR","sqrtGR","rankGR","logSTEM.FL","sqrtSTEM.FL","rankSTEM.FL","logSTEM.F","sqrtSTEM.F","rankSTEM.F","logBR.F","sqrtBR.F","rankBR.F","logJ.Date.FL","sqrtJ.Date.FL","rankJ.Date.FL","logDiff.Date.FL.F","sqrtDiff.Date.FL.F","rankDiff.Date.FL.F","logF.NFL","sqrtF.NFL","rankF.NFL"
"7","LD","HD","9","12","D","1","D1","D1","D","1","11","D","1","0","0",0.125,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,0.0511525224473813,0.790569415042095,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7","LD","HD","10","1","D","1","D1","D1","D","1","23","P","1","0","0",0,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,0,0.707106781186548,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8","LD","HD","3","5","D","2","D2","D1","D","1","22","P","1","0","0",0.010416667,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,0.00450050136994889,0.714434508545045,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1","LD","LD","5","12","M","1","M1","D1","D","1","20","D","1","1","1",0.214285714,5,17,7,3,5,"17-Jul-13",198,"04-Sep-13",247,49,47,0.084320885597849,0.845154254559486,70,0.778151250383644,2.34520787991171,13.5,1.25527250510331,4.18330013267038,24,0.778151250383644,2.34520787991171,24.5,2.29885307640971,14.0890028036054,1.5,1.69897000433602,7.03562363973514,25,1.68124123737559,6.89202437604511,25
"1","LD","LD","5","7","M","1","M1","D1","D","1","21","D","1","0","0",0.071428571,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,0.0299632232037254,0.755928945734981,50.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1","LD","LD","6","6","M","1","M1","D1","D","1","19","P","1","1","1",0.142857143,6,11,16,2,3,"31-Jul-13",212,"04-Sep-13",247,35,44,0.0579919470319736,0.80178372582636,66,0.845098040014257,2.54950975679639,21,1.07918124604762,3.39116499156263,21.5,0.602059991327962,1.87082869338697,21.5,2.32837960343874,14.5773797371133,8,1.55630250076729,5.95818764390649,23.5,1.65321251377534,6.67083203206317,24
"1","LD","LD","9","12","M","1","M1","D1","D","1","25","D","1","1","1",0.142857143,10,10,6,2,2,"04-Sep-13",247,"04-Sep-13",247,0,7,0.0579919470319736,0.80178372582636,66,1.04139268515823,3.24037034920393,30,1.04139268515823,3.24037034920393,19,0.477121254719662,1.58113883008419,17.5,2.39445168082622,15.7321327225523,27.5,0,0.707106781186548,7,0.903089986991944,2.73861278752583,19
"1","LD","LD","9","2","M","1","M1","D2","D","2","10","D","1","1","1",0.178571429,10,10,6,5,5,"04-Sep-13",247,"04-Sep-13",247,0,9,0.0713559086935935,0.823754471308047,69,1.04139268515823,3.24037034920393,30,1.04139268515823,3.24037034920393,19,0.778151250383644,2.34520787991171,24.5,2.39445168082622,15.7321327225523,27.5,0,0.707106781186548,7,1,3.08220700148449,21.5
"1","LD","LD","10","4","M","1","M1","D2","D","2","18","D","1","1","1",0.125,8,8,6,2,2,"04-Sep-13",247,"04-Sep-13",247,0,6,0.0511525224473813,0.790569415042095,62,0.954242509439325,2.91547594742265,27,0.954242509439325,2.91547594742265,16.5,0.477121254719662,1.58113883008419,17.5,2.39445168082622,15.7321327225523,27.5,0,0.707106781186548,7,0.845098040014257,2.54950975679639,17
"2","LD","HD","3","3","M","2","M2","D2","D","2","5","P","1","1","1",0.053571429,3,3,4,1,1,"04-Sep-13",247,"04-Sep-13",247,0,1,0.0226639848126059,0.744023809430854,43,0.602059991327962,1.87082869338697,4,0.602059991327962,1.87082869338697,2.5,0.301029995663981,1.22474487139159,7.5,2.39445168082622,15.7321327225523,27.5,0,0.707106781186548,7,0.301029995663981,1.22474487139159,6
"2","LD","HD","3","12","M","2","M2","D1","D","1","21","D","1","0","0",0.035714286,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,0.0152399666765422,0.73192505490658,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2","LD","HD","5","3","M","2","M2","D1","D","1","9","D","1","1","1",0.057142857,5,NA,5,1,1,"31-Jul-13",212,"07-Aug-13",219,7,1,0.024133679658031,0.746420027196484,44,0.778151250383644,2.34520787991171,13.5,NA,NA,NA,0.301029995663981,1.22474487139159,7.5,2.32837960343874,14.5773797371133,8,0.903089986991944,2.73861278752583,14.5,0.301029995663981,1.22474487139159,6
"2","LD","HD","5","8","M","2","M2","D1","D","1","25","D","1","0","0",0.014285714,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,0.00616030858248194,0.717137165401431,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2","LD","HD","6","8","M","2","M2","D1","D","1","22","D","1","1","1",0.107142857,7,10,6,2,2,"17-Jul-13",198,"07-Aug-13",219,21,7,0.0442036624360154,0.77919372238231,57,0.903089986991944,2.73861278752583,24.5,1.04139268515823,3.24037034920393,19,0.477121254719662,1.58113883008419,17.5,2.29885307640971,14.0890028036054,1.5,1.34242268082221,4.63680924774785,20,0.903089986991944,2.73861278752583,19
"2","LD","HD","6","11","M","2","M2","D2","D","2","13","P","1","1","1",0.071428571,3,5,7,1,1,"31-Jul-13",212,"07-Aug-13",219,7,1,0.0299632232037254,0.755928945734981,50.5,0.602059991327962,1.87082869338697,4,0.778151250383644,2.34520787991171,9,0.301029995663981,1.22474487139159,7.5,2.32837960343874,14.5773797371133,8,0.903089986991944,2.73861278752583,14.5,0.301029995663981,1.22474487139159,6
"2","LD","HD","10","12","M","2","M2","D1","D","1","22","D","1","0","0",0,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,0,0.707106781186548,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2","LD","HD","10","1","M","2","M2","D2","D","2","7","P","1","0","0",0.017857143,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,0.00768682872724463,0.719622917228183,26.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3","LD","LD","3","16","M","1","M1","D1","D","1","7","D","1","1","1",0.142857143,7,12,16,1,4,"31-Jul-13",212,"04-Sep-13",247,35,9,0.0579919470319736,0.80178372582636,66,0.903089986991944,2.73861278752583,24.5,1.11394335230684,3.53553390593274,23,0.698970004336019,2.12132034355964,23,2.32837960343874,14.5773797371133,8,1.55630250076729,5.95818764390649,23.5,1,3.08220700148449,21.5
"3","LD","LD","6","3","M","1","M1","D1","D","1","15","D","1","1","0",0.071428571,5,NA,7,3,NA,"04-Sep-13",247,"",NA,NA,NA,0.0299632232037254,0.755928945734981,50.5,0.778151250383644,2.34520787991171,13.5,NA,NA,NA,NA,NA,NA,2.39445168082622,15.7321327225523,27.5,NA,NA,NA,NA,NA,NA
"3","LD","LD","7","1","M","1","M1","D1","D","1","24","D","1","1","1",0.107142857,10,11,9,1,3,"07-Aug-13",219,"04-Sep-13",247,28,15,0.0442036624360154,0.77919372238231,57,1.04139268515823,3.24037034920393,30,1.07918124604762,3.39116499156263,21.5,0.602059991327962,1.87082869338697,21.5,2.34242268082221,14.8155323900291,15,1.46239799789896,5.33853912601566,22,1.20411998265592,3.93700393700591,23
"3","LD","LD","7","16","M","1","M1","D1","D","1","8","D","1","0","0",0,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,0,0.707106781186548,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3","LD","LD","7","7","M","1","M1","D1","D","1","10","P","1","0","0",0.071428571,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,0.0299632232037254,0.755928945734981,50.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3","LD","LD","8","12","M","1","M1","D1","D","1","6","P","1","1","1",0.035714286,6,6,5,2,2,"04-Sep-13",247,"04-Sep-13",247,0,4,0.0152399666765422,0.73192505490658,40,0.845098040014257,2.54950975679639,21,0.845098040014257,2.54950975679639,14.5,0.477121254719662,1.58113883008419,17.5,2.39445168082622,15.7321327225523,27.5,0,0.707106781186548,7,0.698970004336019,2.12132034355964,16
"3","LD","LD","9","17","M","1","M1","D2","D","2","5","D","1","1","1",0.026785714,3,3,6,1,1,"04-Sep-13",247,"04-Sep-13",247,0,3,0.0114798175625829,0.725800050978229,29,0.602059991327962,1.87082869338697,4,0.602059991327962,1.87082869338697,2.5,0.301029995663981,1.22474487139159,7.5,2.39445168082622,15.7321327225523,27.5,0,0.707106781186548,7,0.602059991327962,1.87082869338697,15
"3","LD","LD","9","22","M","1","M1","D1","D","1","17","D","1","1","1",0.107142857,8,8,11,2,2,"04-Sep-13",247,"04-Sep-13",247,0,7,0.0442036624360154,0.77919372238231,57,0.954242509439325,2.91547594742265,27,0.954242509439325,2.91547594742265,16.5,0.477121254719662,1.58113883008419,17.5,2.39445168082622,15.7321327225523,27.5,0,0.707106781186548,7,0.903089986991944,2.73861278752583,19
"3","LD","LD","9","5","M","1","M1","D1","D","1","25","D","1","0","0",0,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,0,0.707106781186548,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3","LD","LD","9","1","M","1","M1","D1","D","1","19","D","1","0","0",0.089285714,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,0.0371418078906533,0.767649473392642,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3","LD","LD","9","8","M","1","M1","D1","D","1","12","D","1","0","0",0.098214286,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,0.0406870888822035,0.77344313688855,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4","LD","HD","3","11","M","2","M2","D1","D","1","24","D","1","1","0",0.142857143,8,NA,11,1,NA,"31-Jul-13",212,"",NA,NA,NA,0.0579919470319736,0.80178372582636,66,0.954242509439325,2.91547594742265,27,NA,NA,NA,NA,NA,NA,2.32837960343874,14.5773797371133,8,NA,NA,NA,NA,NA,NA
"4","LD","HD","3","13","M","2","M2","D1","D","1","23","D","1","0","0",0.142857143,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,0.0579919470319736,0.80178372582636,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4","LD","HD","5","8","M","2","M2","D1","D","1","18","D","1","1","0",0.095238095,6,NA,6,1,NA,"07-Aug-13",219,"",NA,NA,NA,0.0395085411892618,0.771516749656156,54,0.845098040014257,2.54950975679639,21,NA,NA,NA,NA,NA,NA,2.34242268082221,14.8155323900291,15,NA,NA,NA,NA,NA,NA
"4","LD","HD","7","22","M","2","M2","D1","D","1","21","P","1","1","1",0.017857143,5,5,5,1,1,"07-Aug-13",219,"21-Aug-13",233,14,2,0.00768682872724463,0.719622917228183,26.5,0.778151250383644,2.34520787991171,13.5,0.778151250383644,2.34520787991171,9,0.301029995663981,1.22474487139159,7.5,2.34242268082221,14.8155323900291,15,1.17609125905568,3.80788655293195,19,0.477121254719662,1.58113883008419,13
"4","LD","HD","7","8","M","2","M2","D1","D","1","15","D","1","0","0",0.035714286,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,0.0152399666765422,0.73192505490658,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4","LD","HD","7","16","M","2","M2","D1","D","1","7","P","1","0","0",0.044642857,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,0.0189678390165893,0.73799922560935,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4","LD","HD","9","10","M","2","M2","D1","D","1","23","D","1","0","0",0,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,0,0.707106781186548,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
