"TRTMT.No","TRTMT.F","TRTMT.O","PLOT","POSITION","DESTS","DESTZ","DSITE.ZONE","OSITE.ZONE","ORS","ORZ","FAMILY","SEED.TYPE","SURV.TP","SURV.FLW","SURV.FR","GR","STEM.FL","STEM.F","LEAF.FL","BR.FL","BR.F","DATE.FL","J.Date.FL","DATE.F","J.Date.F","Diff.Date.FL.F","F.NFL","logGR","sqrtGR","rankGR","logSTEM.FL","sqrtSTEM.FL","rankSTEM.FL","logSTEM.F","sqrtSTEM.F","rankSTEM.F","logBR.F","sqrtBR.F","rankBR.F","logJ.Date.FL","sqrtJ.Date.FL","rankJ.Date.FL","logDiff.Date.FL.F","sqrtDiff.Date.FL.F","rankDiff.Date.FL.F","logF.NFL","sqrtF.NFL","rankF.NFL"
"5","LD","LDBS","9","4","D","2","D2","D2","D","2","8","D","1","0","0",0.033333333,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,0.0142404389745153,0.730296743112004,37.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5","LD","LDBS","9","8","D","2","D2","D1","D","1","14","?","1","0","0",0.066666667,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,0.0280287237359606,0.752772652930485,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8","LD","HD","3","1","D","2","D2","M2","M","2","2","P","1","1","1",0.03125,4.5,4.5,3,1,1,"02-Sep-13",245,"02-Sep-13",245,0,3,0.0133639615579815,0.728868986855663,33.5,0.740362689494244,2.23606797749979,14.5,0.740362689494244,2.23606797749979,13,0.301029995663981,1.22474487139159,13.5,2.39093510710338,15.6684396159924,23.5,0,0.707106781186548,7.5,0.602059991327962,1.87082869338697,25.5
"8","LD","HD","3","5","D","2","D2","D1","D","1","22","P","1","0","0",0.010416667,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,0.00450050136994889,0.714434508545045,13.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8","LD","HD","3","9","D","2","D2","M1","M","1","15","P","1","0","0",0.016666667,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,0.00717858476951502,0.71879528866013,20.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8","LD","HD","7","1","D","2","D2","M2","M","2","1","D","1","1","1",0.010416667,3,3,2,1,1,"02-Sep-13",245,"02-Sep-13",245,0,1,0.00450050136994889,0.714434508545045,13.5,0.602059991327962,1.87082869338697,6,0.602059991327962,1.87082869338697,4.5,0.301029995663981,1.22474487139159,13.5,2.39093510710338,15.6684396159924,23.5,0,0.707106781186548,7.5,0.301029995663981,1.22474487139159,11
"2","LD","HD","3","3","M","2","M2","D2","D","2","5","P","1","1","1",0.053571429,3,3,4,1,1,"04-Sep-13",247,"04-Sep-13",247,0,1,0.0226639848126059,0.744023809430854,47,0.602059991327962,1.87082869338697,6,0.602059991327962,1.87082869338697,4.5,0.301029995663981,1.22474487139159,13.5,2.39445168082622,15.7321327225523,30,0,0.707106781186548,7.5,0.301029995663981,1.22474487139159,11
"2","LD","HD","3","12","M","2","M2","D1","D","1","21","D","1","0","0",0.035714286,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,0.0152399666765422,0.73192505490658,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2","LD","HD","4","5","M","2","M2","M1","M","1","15","D","1","0","0",0.035714286,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,0.0152399666765422,0.73192505490658,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2","LD","HD","4","1","M","2","M2","M2","M","2","5","P","1","0","0",0.071428571,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,0.0299632232037254,0.755928945734981,50.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
