"TRTMT.No","TRTMT.F","TRTMT.O","PLOT","POSITION","DESTS","DESTZ","DSITE.ZONE","OSITE.ZONE","ORS","ORZ","FAMILY","SEED.TYPE","SURV.TP","SURV.FLW","SURV.FR","GR","STEM.FL","STEM.F","LEAF.FL","BR.FL","BR.F","DATE.FL","J.Date.FL","DATE.F","J.Date.F","Diff.Date.FL.F","F.NFL","logGR","sqrtGR","rankGR","logSTEM.FL","sqrtSTEM.FL","rankSTEM.FL","logSTEM.F","sqrtSTEM.F","rankSTEM.F","logBR.F","sqrtBR.F","rankBR.F","logJ.Date.FL","sqrtJ.Date.FL","rankJ.Date.FL","logDiff.Date.FL.F","sqrtDiff.Date.FL.F","rankDiff.Date.FL.F","logF.NFL","sqrtF.NFL","rankF.NFL"
"4","LD","LD","7","8","D","2","D2","D2","D","2","8","D","1","0","0",0.03125,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,0.0133639615579815,0.728868986855663,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4","LD","LD","7","12","D","2","D2","B2","B","2","24","D","1","1","1",0.033333333,NA,4,NA,2,1,"",NA,"15-Aug-13",227,NA,1,0.0142404389745153,0.730296743112004,39,NA,NA,NA,0.698970004336019,2.12132034355964,11.5,0.301029995663981,1.22474487139159,12.5,NA,NA,NA,NA,NA,NA,0.301029995663981,1.22474487139159,9.5
"4","LD","LD","10","1","D","2","D2","B1","B","1","4","D","1","0","0",0.066666667,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,0.0280287237359606,0.752772652930485,42.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5","LD","LDBS","2","10","D","2","D2","B1","B","1","24","D","1","1","0",0.052083333,9,NA,8,1,NA,"02-Aug-13",214,"",NA,NA,NA,0.0220501406054759,0.74302310394765,41,1,3.08220700148449,26,NA,NA,NA,NA,NA,NA,2.33243845991561,14.6458185158768,10.5,NA,NA,NA,NA,NA,NA
"5","LD","LDBS","2","9","D","2","D2","D2","D","2","24","D","1","1","1",0.114583333,6,6,2,2,2,"02-Sep-13",245,"02-Sep-13",245,0,1,0.0471125445157587,0.783953654880185,45,0.845098040014257,2.54950975679639,24,0.845098040014257,2.54950975679639,25.5,0.477121254719662,1.58113883008419,25,2.39093510710338,15.6684396159924,21.5,0,0.707106781186548,6.5,0.301029995663981,1.22474487139159,9.5
"5","LD","LDBS","2","5","D","2","D2","B1","B","1","6","P","1","0","0",0,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,0,0.707106781186548,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5","LD","LDBS","2","8","D","2","D2","B2","B","2","15","P","1","0","0",0.010416667,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,0.00450050136994889,0.714434508545045,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5","LD","LDBS","2","11","D","2","D2","D2","D","2","14","P","1","0","0",0.125,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,0.0511525224473813,0.790569415042095,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5","LD","LDBS","3","6","D","2","D2","M1","M","1","15","D","1","1","1",0,4.5,4.5,3,1,1,"23-Jul-13",204,"02-Aug-13",214,10,1,0,0.707106781186548,5.5,0.740362689494244,2.23606797749979,14.5,0.740362689494244,2.23606797749979,16,0.301029995663981,1.22474487139159,12.5,2.31175386105575,14.3003496460751,4,1.04139268515823,3.24037034920393,15.5,0.301029995663981,1.22474487139159,9.5
"5","LD","LDBS","3","7","D","2","D2","D1","D","1","14","P","1","1","1",0,3,3,2,1,1,"02-Sep-13",245,"02-Sep-13",245,0,1,0,0.707106781186548,5.5,0.602059991327962,1.87082869338697,7,0.602059991327962,1.87082869338697,5,0.301029995663981,1.22474487139159,12.5,2.39093510710338,15.6684396159924,21.5,0,0.707106781186548,6.5,0.301029995663981,1.22474487139159,9.5
